Temperatura,TDS,Turbidez,PH,Clase
25.44,324.63,271.95,10.66,1
25.44,323.89,271.35,10.66,1
25.5,323.28,271.65,10.66,1
25.44,323.27,272.25,10.66,1
25.44,323.32,279.75,10.66,1
25.44,322.28,285.6,10.66,1
25.44,322.25,272.55,10.66,1
25.44,322.25,271.2,10.66,1
25.44,322.2,272.1,10.66,1
25.44,322.18,271.35,10.66,1
25.44,322.17,272.1,10.66,1
25.44,322.18,271.65,10.67,1
25.5,322.18,271.95,10.66,1
25.44,321.83,286.5,10.66,1
25.44,320.75,285.15,10.66,1
25.44,320.74,288.75,10.66,1
25.5,320.62,271.35,10.66,1
25.44,320.77,271.5,10.67,1
25.44,320.62,271.95,10.67,1
25.44,320.34,271.2,10.67,1
25.5,320.34,269.55,10.67,1
25.5,320.3,271.05,10.67,1
25.5,320.28,272.25,10.67,1
25.44,320.27,271.95,10.66,1
25.5,320.23,272.1,10.67,1
25.5,318.54,271.35,10.67,1
25.5,318.12,272.55,10.67,1
25.44,316.99,271.2,10.67,1
25.44,317.63,271.95,10.66,1
25.44,317.56,271.5,10.66,1
25.44,317.62,276.15,10.67,1
25.44,317.65,271.35,10.66,1
25.5,317.63,271.5,10.66,1
25.5,315.91,272.4,10.66,1
25.5,315.26,271.2,10.65,1
25.5,316.36,272.1,10.66,1
25.5,316.41,271.5,10.66,1
25.44,316.41,272.1,10.66,1
25.5,316.47,271.2,10.66,1
25.44,316.45,255.75,10.66,1
25.44,316.48,278.55,10.67,1
25.5,316.57,271.5,10.67,1
25.5,316.57,271.2,10.67,1
25.5,316.84,271.35,10.67,1
25.5,317.95,272.7,10.67,1
25.44,317.97,271.65,10.67,1
25.44,318.06,272.7,10.67,1
25.44,318.13,272.1,10.67,1
25.44,318.29,271.35,10.67,1
25.5,318.31,272.7,10.67,1
25.44,318.33,271.35,10.67,1
25.5,318.3,271.05,10.68,1
25.44,318.76,271.65,10.68,1
25.5,318.01,272.1,10.68,1
25.44,318.02,271.35,10.68,1
25.44,320.12,271.8,10.68,1
25.44,320.65,271.95,10.68,1
25.44,320.68,271.8,10.68,1
25.5,320.1,271.65,10.68,1
25.44,320.09,281.25,10.67,1
25.44,319.46,272.55,10.68,1
25.44,319.43,273.45,10.68,1
25.5,320.39,271.35,10.68,1
25.44,322.13,272.25,10.69,1
25.5,322.74,271.2,10.68,1
25.44,322.71,271.5,10.68,1
25.44,322.65,271.8,10.68,1
25.44,322.64,258.75,10.68,1
25.44,322.63,271.5,10.68,1
25.44,322.67,272.85,10.68,1
25.5,322.81,272.1,10.68,1
25.44,322.68,271.2,10.68,1
25.5,322.65,262.65,10.68,1
25.5,322.65,258.75,10.68,1
25.44,322.82,271.65,10.68,1
25.44,322.84,255.9,10.68,1
25.44,322.77,262.5,10.68,1
25.44,323.48,272.7,10.68,1
25.44,323.35,271.5,10.68,1
25.44,323.22,272.25,10.68,1
25.44,323.21,271.2,10.68,1
25.44,323.26,271.95,10.68,1
25.44,322.83,271.5,10.68,1
25.44,323.57,271.65,10.68,1
25.5,323.57,272.1,10.68,1
25.44,323.71,272.25,10.67,1
25.44,323.71,273.15,10.67,1
25.44,323.71,271.5,10.67,1
25.44,323.53,272.25,10.67,1
25.44,323.43,272.1,10.67,1
25.5,323.96,272.1,10.67,1
25.44,323.97,272.25,10.67,1
25.44,323.05,271.2,10.66,1
25.44,323.03,271.2,10.67,1
25.44,323.05,272.25,10.67,1
25.44,323.06,273.6,10.67,1
25.44,322.97,271.65,10.67,1
25.44,322.97,271.2,10.67,1
25.44,323,272.4,10.67,1
25.44,322.99,271.5,10.67,1
25.44,322.81,262.65,10.67,1
25.44,322.84,272.7,10.67,1
25.44,322.9,271.95,10.67,1
25.5,323.4,272.25,10.68,1
25.5,323.12,271.2,10.67,1
25.44,321.69,271.95,10.68,1
25.44,321.74,271.8,10.68,1
25.44,321.07,271.65,10.68,1
25.44,321.23,272.1,10.68,1
25.5,321.36,271.2,10.68,1
25.5,321.38,270.15,10.68,1
25.5,321.32,271.95,10.68,1
25.5,321.78,272.1,10.67,1
25.5,321.78,271.65,10.68,1
25.5,321.82,271.35,10.68,1
25.5,321.66,271.05,10.68,1
25.5,321.68,272.1,10.69,1
25.44,321.74,272.1,10.68,1
25.5,321.9,272.55,10.68,1
25.44,322.03,271.95,10.69,1
25.5,322.06,271.2,10.69,1
25.5,322.06,272.25,10.69,1
25.5,323.8,271.95,10.69,1
25.44,322.15,276,10.69,1
25.44,322.16,271.95,10.69,1
25.44,322.19,272.7,10.69,1
25.5,322.31,272.85,10.69,1
25.5,322.4,273.75,10.7,1
25.44,322.37,271.35,10.7,1
25.44,322.37,280.8,10.7,1
25.5,322.39,271.65,10.7,1
25.44,322.35,275.4,10.7,1
25.5,322.27,271.2,10.7,1
25.5,321.77,271.65,10.7,1
25.44,321.87,271.65,10.7,1
25.5,323.29,271.95,10.7,1
25.44,323.31,271.65,10.7,1
25.5,323.29,289.35,10.7,1
25.5,323.74,267.75,10.7,1
25.5,323.74,272.25,10.7,1
25.44,323.67,280.65,10.7,1
25.5,323.69,271.95,10.7,1
25.44,323.19,272.25,10.7,1
25.5,323.24,271.65,10.69,1
25.5,323.2,272.25,10.69,1
25.5,323.06,271.8,10.7,1
25.5,323.03,272.7,10.7,1
25.5,323.02,272.55,10.7,1
25.44,323.88,271.35,10.7,1
25.5,323.88,272.25,10.7,1
25.5,323.88,272.25,10.7,1
25.5,323.84,271.65,10.7,1
25.5,322.09,272.1,10.7,1
25.5,323.73,271.5,10.7,1
25.44,323.72,271.95,10.7,1
25.44,323.65,260.1,10.7,1
25.5,323.64,271.5,10.69,1
25.44,323.71,272.1,10.69,1
25.44,323.55,271.35,10.69,1
25.5,323.57,271.95,10.69,1
25.5,323.69,272.55,10.69,1
25.5,323.65,272.1,10.68,1
25.5,323.7,256.8,10.68,1
25.5,323.72,272.85,10.68,1
25.5,323.74,271.95,10.68,1
25.5,323.72,271.5,10.68,1
25.56,323.7,272.85,10.68,1
25.5,323.7,271.65,10.68,1
25.5,323.25,272.1,10.68,1
25.5,323.22,272.1,10.68,1
25.5,323.26,271.95,10.68,1
25.5,323.79,272.7,10.68,1
25.5,323.8,263.85,10.67,1
25.5,323.77,279.45,10.67,1
25.44,323.81,262.95,10.67,1
25.5,324,273.15,10.67,1
25.5,324.01,272.85,10.68,1
25.5,323.99,271.95,10.67,1
25.44,323.1,272.25,10.68,1
25.5,323.13,271.95,10.67,1
25.5,323.11,272.25,10.67,1
25.5,323.09,272.25,10.67,1
25.5,323.06,272.25,10.67,1
25.5,323.04,272.25,10.67,1
25.5,322.95,271.8,10.67,1
25.5,322.65,271.5,10.67,1
25.5,322.71,271.65,10.67,1
25.5,322.53,271.5,10.67,1
25.5,322.72,272.55,10.67,1
25.5,322.7,271.65,10.67,1
25.44,322.6,271.35,10.67,1
25.5,322.64,271.2,10.67,1
25.5,322.66,272.1,10.67,1
25.5,322.5,271.95,10.67,1
25.44,322.41,271.35,10.67,1
25.5,322.41,272.1,10.68,1
25.5,322.39,274.05,10.68,1
25.5,322.4,272.85,10.68,1
25.5,322.36,272.25,10.68,1
25.44,322.42,271.5,10.67,1
25.44,322.42,271.5,10.67,1
25.5,321.88,272.55,10.67,1
25.44,321.86,272.85,10.67,1
25.44,321.85,275.55,10.67,1
25.5,319.25,272.7,10.67,1
25.44,319.24,272.1,10.67,1
25.5,319.26,272.1,10.67,1
25.5,319.24,273.9,10.67,1
25.5,319.29,266.25,10.67,1
25.44,319.25,272.1,10.66,1
25.5,319.11,271.35,10.67,1
25.5,319.17,286.05,10.68,1
25.5,319.28,271.2,10.68,1
25.5,319.27,272.55,10.68,1
25.5,319.36,271.8,10.68,1
25.5,319.65,272.85,10.68,1
25.5,319.63,272.25,10.68,1
25.5,319.68,256.8,10.68,1
25.5,319.88,283.05,10.68,1
25.5,319.88,271.95,10.68,1
25.5,319.85,271.35,10.68,1
25.5,319.85,272.55,10.68,1
25.5,319.79,271.95,10.68,1
25.5,319.95,271.2,10.68,1
25.5,320.01,271.95,10.68,1
25.5,320.06,272.25,10.68,1
25.5,320.06,272.25,10.68,1
25.5,320.01,279.9,10.67,1
25.5,320.02,272.25,10.67,1
25.5,319.29,272.25,10.68,1
25.5,318.8,272.7,10.68,1
25.5,318.78,272.1,10.68,1
25.5,318.81,272.25,10.68,1
25.5,318.82,272.7,10.67,1
25.56,321.39,287.55,10.67,1
25.5,321.39,271.8,10.67,1
25.5,321.38,271.2,10.67,1
25.44,321.37,273.9,10.67,1
25.5,321.36,271.65,10.67,1
25.5,321.36,271.5,10.68,1
25.5,321.44,271.95,10.68,1
25.5,321.43,272.1,10.68,1
25.56,321.26,272.25,10.68,1
25.5,321.34,260.85,10.67,1
25.56,321.35,271.5,10.67,1
25.5,321.37,272.55,10.67,1
25.5,321.34,272.25,10.68,1
25.5,321.37,271.2,10.68,1
25.5,321.13,272.1,10.68,1
25.5,321.13,271.95,10.69,1
25.5,321.15,271.95,10.68,1
25.5,321.18,271.5,10.67,1
25.5,323.12,285.45,10.68,1
25.5,321.24,273.6,10.68,1
25.5,321.24,267.45,10.68,1
25.5,321.19,271.2,10.68,1
25.5,321.21,272.7,10.68,1
25.5,321.25,270,10.68,1
25.5,321.31,271.95,10.68,1
25.5,321.98,271.5,10.68,1
25.5,322.44,271.5,10.68,1
25.5,322.86,271.2,10.69,1
25.5,322.84,270.3,10.69,1
25.5,322.81,268.95,10.69,1
25.5,322.79,272.1,10.7,1
25.5,322.79,272.1,10.7,1
25.5,322.78,272.7,10.7,1
25.5,323.12,273,10.7,1
25.44,323.06,272.25,10.7,1
25.5,323.05,271.95,10.7,1
25.5,323.12,271.8,10.7,1
25.5,323.06,271.05,10.69,1
25.5,323.1,270.45,10.69,1
25.5,323.08,249.15,10.69,1
25.5,323.65,271.35,10.69,1
25.5,323.67,275.1,10.69,1
25.44,323.71,271.5,10.69,1
25.5,323.62,271.95,10.69,1
25.5,323.67,272.25,10.7,1
25.5,323.67,271.5,10.7,1
25.5,323.65,272.85,10.7,1
25.44,323.63,271.65,10.7,1
25.44,321.73,272.1,10.7,1
25.5,323.71,271.2,10.7,1
25.5,323.73,279.45,10.7,1
25.5,323.75,272.1,10.7,1
25.5,323.73,270.75,10.69,1
25.44,323.73,271.95,10.69,1
25.5,323.67,272.1,10.69,1
25.44,323.67,271.65,10.69,1
25.44,323.7,271.35,10.69,1
25.5,323.3,272.55,10.69,1
25.44,323.39,271.8,10.68,1
25.5,323.55,272.55,10.68,1
25.5,323.57,272.25,10.68,1
25.5,323.6,272.55,10.67,1
25.5,323.63,271.95,10.67,1
25.5,323.46,270.3,10.67,1
25.5,323.96,275.25,10.68,1
25.5,323.96,268.5,10.68,1
25.5,323.96,272.55,10.68,1
25.5,323.94,271.2,10.68,1
25.5,324.93,272.55,10.68,1
25.5,323.99,271.2,10.67,1
25.5,323.41,271.65,10.67,1
25.44,323.4,271.65,10.66,1
25.5,323.21,271.2,10.66,1
25.5,323.3,283.35,10.66,1
25.5,323.28,257.4,10.66,1
25.5,323.28,271.95,10.66,1
25.5,323.31,271.2,10.66,1
25.5,323.31,272.55,10.67,1
25.44,323.27,256.8,10.67,1
25.5,323.15,271.5,10.67,1
25.5,323.16,271.2,10.67,1
25.5,323.14,271.8,10.67,1
25.5,323.11,272.55,10.66,1
25.5,323.12,271.65,10.66,1
25.5,323.12,271.5,10.66,1
25.5,323.14,272.7,10.65,1
25.5,323.16,259.95,10.65,1
25.5,323.16,271.8,10.65,1
25.5,323.07,272.25,10.65,1
25.5,322.91,271.2,10.65,1
25.5,322.92,271.35,10.65,1
25.44,322.87,271.2,10.66,1
25.44,322.84,271.2,10.66,1
25.5,322.65,271.65,10.66,1
25.5,322.62,272.25,10.66,1
25.5,323.97,272.85,10.66,1
25.5,323.97,272.1,10.66,1
25.5,324.03,271.2,10.66,1
25.5,323.65,271.95,10.66,1
25.5,324.6,272.25,10.66,1
25.5,324.67,271.65,10.66,1
25.56,324.66,271.5,10.67,1
25.5,324.82,271.65,10.66,1
25.5,325.55,272.25,10.66,1
25.5,325.53,271.65,10.67,1
25.5,325.54,271.5,10.66,1
25.5,325.49,271.8,10.66,1
25.5,325.5,271.5,10.66,1
25.5,325.53,273.6,10.66,1
25.5,325.55,271.65,10.66,1
25.5,325.5,273.45,10.66,1
25.5,325.51,271.95,10.67,1
25.5,325.12,272.1,10.67,1
25.5,325.13,272.25,10.68,1
25.5,325.15,271.65,10.68,1
25.56,325.17,271.2,10.68,1
25.5,325.14,271.2,10.68,1
25.5,325.14,273.15,10.68,1
25.5,325.16,277.65,10.68,1
25.5,325.17,272.25,10.68,1
25.5,325.16,271.35,10.68,1
25.5,325.16,271.65,10.68,1
25.5,325.18,271.8,10.69,1
25.56,325.2,271.95,10.69,1
25.56,324.79,263.7,10.69,1
25.56,323.46,272.1,10.69,1
25.56,323.44,271.2,10.69,1
25.56,323.48,272.1,10.69,1
25.56,322.9,271.35,10.69,1
25.56,322.82,271.95,10.69,1
25.5,322.74,271.95,10.69,1
25.56,322.74,275.55,10.69,1
25.5,322.74,272.1,10.69,1
25.56,321.93,271.95,10.69,1
25.56,321.93,272.1,10.69,1
25.5,321.94,271.95,10.69,1
25.56,321.97,272.7,10.69,1
25.5,321.96,272.1,10.69,1
25.56,321.81,273.3,10.69,1
25.56,322.97,278.7,10.69,1
25.5,322.97,271.65,10.69,1
25.5,322.92,271.8,10.69,1
25.5,323.33,272.55,10.69,1
25.5,323.28,272.25,10.69,1
25.5,323.28,257.85,10.69,1
25.5,323.33,272.85,10.69,1
25.56,323.34,271.35,10.68,1
25.5,323.34,259.05,10.68,1
25.5,323.4,271.5,10.68,1
25.56,324.07,280.65,10.68,1
25.56,324.05,281.55,10.68,1
25.5,324.02,266.4,10.68,1
25.56,323.84,272.55,10.68,1
25.56,323.86,271.95,10.68,1
25.56,323.86,271.2,10.67,1
25.5,323.87,271.8,10.68,1
25.5,323.89,271.5,10.68,1
25.56,323.26,271.95,10.68,1
25.5,323.51,271.65,10.68,1
25.5,323.56,271.8,10.68,1
25.56,323.54,248.85,10.67,1
25.56,323.51,271.95,10.67,1
25.56,323.53,267.3,10.67,1
25.5,323.58,272.4,10.67,1
25.5,323.59,282.9,10.67,1
25.5,323.63,271.5,10.67,1
25.56,323.6,272.25,10.67,1
25.56,322.56,271.65,10.67,1
25.5,320.03,271.2,10.68,1
25.5,318.42,272.25,10.68,1
25.5,318.49,271.5,10.68,1
25.5,319.59,272.85,10.68,1
25.5,319.62,285.75,10.68,1
25.56,319.64,273.75,10.68,1
25.5,319.65,270.6,10.68,1
25.5,319.58,271.35,10.68,1
25.56,319.58,272.85,10.68,1
25.5,319.53,272.7,10.68,1
25.5,320.55,271.8,10.68,1
25.56,319.77,271.5,10.68,1
25.56,319.84,272.4,10.68,1
25.5,319.87,268.35,10.67,1
25.5,320.03,273.15,10.68,1
25.56,320.01,262.5,10.68,1
25.5,320.01,271.35,10.68,1
25.56,319.97,271.35,10.68,1
25.5,319.99,271.5,10.68,1
25.5,320.6,271.8,10.68,1
25.5,320.37,273.3,10.68,1
25.56,320.35,271.35,10.69,1
25.5,320.39,273.15,10.69,1
25.5,320.43,266.25,10.68,1
25.56,320.34,272.55,10.68,1
25.5,320.31,272.1,10.69,1
25.56,320.3,272.55,10.69,1
25.56,320.24,272.7,10.69,1
25.5,319.07,271.8,10.68,1
25.5,320.3,271.95,10.68,1
25.5,322.98,271.2,10.68,1
25.5,323.43,273.3,10.68,1
25.44,322.58,271.65,10.68,1
25.5,321.52,282.75,10.68,1
25.56,321.53,272.7,10.68,1
25.5,321.54,272.1,10.68,1
25.56,321.38,265.35,10.68,1
25.5,321.33,271.35,10.68,1
25.5,321.31,271.65,10.68,1
25.5,321.36,272.1,10.68,1
25.5,320.24,271.5,10.68,1
25.56,320.35,262.2,10.68,1
25.5,320.29,276.75,10.68,1
25.56,320.3,272.55,10.68,1
25.5,320.94,270.3,10.68,1
25.5,320,271.5,10.68,1
25.5,319.98,271.95,10.68,1
25.5,320,273.3,10.68,1
25.5,319.95,272.85,10.68,1
25.5,319.94,271.65,10.68,1
25.5,319.97,272.25,10.68,1
25.5,320,271.35,10.68,1
25.5,319.99,271.65,10.67,1
25.5,319.91,272.1,10.67,1
25.5,319.94,272.1,10.67,1
25.5,320.1,271.65,10.67,1
25.5,320.11,272.55,10.67,1
25.5,319.98,271.8,10.67,1
25.5,321.17,271.35,10.67,1
25.5,320.98,276.15,10.66,1
25.5,320.99,280.5,10.66,1
25.56,320.99,271.2,10.66,1
25.5,321.8,271.5,10.66,1
25.44,321.75,272.25,10.66,1
25.44,321.89,272.1,10.66,1
25.5,321.89,271.95,10.66,1
25.5,322.32,271.8,10.66,1
25.5,322.38,271.95,10.66,1
25.5,322.39,273.6,10.66,1
25.56,322.4,272.1,10.66,1
25.5,322.43,275.55,10.66,1
25.5,322.43,273,10.66,1
25.5,322.41,271.95,10.66,1
25.5,322.4,273.6,10.66,1
25.5,320.56,272.25,10.66,1
25.5,321.47,271.65,10.67,1
25.5,321.48,271.35,10.67,1
25.5,321.42,271.65,10.67,1
25.5,321.32,272.25,10.67,1
25.5,321.3,273.15,10.67,1
25.5,321.27,272.85,10.67,1
25.5,321.21,272.25,10.66,1
25.5,321.21,272.55,10.66,1
25.56,321.6,271.2,10.66,1
25.5,321.98,272.55,10.67,1
25.5,321.85,271.65,10.66,1
25.5,321.75,271.5,10.67,1
25.5,321.94,259.95,10.67,1
25.5,321.94,272.85,10.67,1
25.5,321.95,285.9,10.66,1
25.5,321.17,272.25,10.66,1
25.5,322.47,272.25,10.66,1
25.56,322.39,271.5,10.66,1
25.5,322.44,273,10.67,1
25.5,322.3,271.35,10.66,1
25.56,322.28,271.65,10.66,1
25.5,322.04,272.7,10.66,1
25.56,321.98,272.25,10.66,1
25.5,321.99,272.25,10.67,1
25.56,321.98,271.95,10.67,1
25.5,322.77,271.95,10.67,1
25.5,323.21,272.25,10.68,1
25.5,323.22,271.5,10.67,1
25.5,323.22,272.25,10.67,1
25.5,324.41,271.35,10.67,1
25.5,324.42,271.95,10.67,1
25.5,324.42,273.15,10.68,1
25.56,324.49,271.95,10.68,1
25.5,324.94,273.15,10.68,1
25.5,325.35,273,10.68,1
25.5,325.3,271.95,10.68,1
25.44,325.4,271.65,10.68,1
25.5,325.35,272.25,10.69,1
25.5,325.19,272.55,10.69,1
25.5,324.85,271.8,10.68,1
25.44,324.84,271.95,10.68,1
25.5,324.94,272.25,10.68,1
25.5,325.35,272.55,10.68,1
25.5,325.35,272.25,10.68,1
25.5,324.72,271.5,10.68,1
25.5,326.3,271.35,10.68,1
25.5,325.86,272.1,10.69,1
25.5,325.19,272.1,10.69,1
25.44,325.19,272.25,10.68,1
25.5,325.2,281.25,10.68,1
25.5,325.13,272.1,10.68,1
25.5,325.08,271.95,10.68,1
25.5,324.89,271.8,10.68,1
25.5,324.88,272.1,10.68,1
25.5,324.87,271.95,10.69,1
25.5,323.66,271.8,10.69,1
25.5,323.24,272.1,10.69,1
25.5,323.26,280.95,10.69,1
25.5,323.25,284.25,10.68,1
25.5,323.3,261.6,10.69,1
25.5,323.32,272.7,10.7,1
25.5,323.31,271.2,10.69,1
25.5,325.66,272.1,10.69,1
25.5,325.34,271.35,10.68,1
25.5,324.92,272.25,10.68,1
25.5,324.97,273.6,10.68,1
25.5,324.82,260.1,10.69,1
25.5,324.86,273.15,10.69,1
25.5,324.7,273.6,10.69,1
25.5,324.7,271.65,10.69,1
25.5,324.73,271.65,10.69,1
25.56,324.69,270.3,10.68,1
25.56,324.14,272.4,10.68,1
25.5,324.13,271.95,10.68,1
25.56,324.75,271.2,10.68,1
25.56,323.97,271.65,10.68,1
25.56,323.13,272.55,10.68,1
25.56,323.84,271.95,10.68,1
25.5,323.84,254.85,10.67,1
25.5,323.83,271.8,10.67,1
25.56,323.93,268.95,10.68,1
25.56,323.82,271.5,10.68,1
25.5,323.92,271.5,10.68,1
25.5,323.09,271.65,10.68,1
25.56,323.09,272.55,10.68,1
25.56,323.5,271.95,10.67,1
25.56,323.48,271.8,10.67,1
25.56,323.5,271.35,10.67,1
25.56,323.51,272.25,10.67,1
25.56,323.48,271.8,10.67,1
25.56,323.48,272.25,10.67,1
25.5,323.49,272.1,10.67,1
25.56,321.05,271.8,10.67,1
25.5,321.06,271.95,10.67,1
25.5,321.06,271.2,10.67,1
25.56,321.06,271.5,10.67,1
25.56,321.18,271.5,10.67,1
25.5,320.71,272.25,10.67,1
25.5,320.66,273.3,10.67,1
25.5,320.63,271.5,10.67,1
25.56,320.58,271.05,10.67,1
25.5,321.72,271.65,10.67,1
25.56,321.75,271.35,10.67,1
25.5,321.8,271.8,10.67,1
25.56,321.86,271.95,10.68,1
25.56,321.85,271.65,10.67,1
25.56,321.86,273.3,10.67,1
25.5,322.35,273.15,10.67,1
25.56,320.39,266.55,10.67,1
25.56,320.35,272.7,10.67,1
25.5,320.3,271.5,10.67,1
25.5,320.41,272.25,10.67,1
25.56,320.55,271.95,10.67,1
25.5,321.4,266.4,10.68,1
25.56,321.41,272.1,10.68,1
25.56,321.4,272.55,10.68,1
25.56,320.84,272.25,10.68,1
25.56,320.6,271.65,10.68,1
25.5,320.94,271.35,10.68,1
25.56,320.93,272.85,10.68,1
25.56,321.24,272.1,10.68,1
25.5,321.24,283.5,10.67,1
25.5,321.28,271.95,10.67,1
25.56,321.27,271.2,10.67,1
25.56,321.31,273.3,10.68,1
25.56,321.28,272.25,10.68,1
25.56,320.91,271.95,10.68,1
25.56,321.39,271.8,10.68,1
25.56,321.41,271.5,10.68,1
25.56,319.97,271.35,10.68,1
25.56,319.88,271.65,10.68,1
25.56,318.77,272.7,10.68,1
25.5,318.7,261.45,10.68,1
25.5,318.65,272.85,10.68,1
25.5,318.57,272.1,10.68,1
25.5,318.46,272.1,10.68,1
25.5,318.42,272.25,10.68,1
25.5,316.03,271.5,10.68,1
25.5,317.99,272.7,10.68,1
25.5,317.85,272.1,10.68,1
25.5,317.89,246.3,10.68,1
25.5,317.93,271.35,10.68,1
25.56,317.94,258.75,10.68,1
25.5,317.94,272.4,10.69,1
25.5,317.94,271.65,10.68,1
25.5,317.93,271.65,10.69,1
25.5,318.88,271.65,10.69,1
25.5,319.1,272.25,10.69,1
25.5,319.24,255.45,10.69,1
25.56,319.24,272.1,10.69,1
25.5,318.92,273,10.69,1
25.5,318.91,271.95,10.69,1
25.5,319.01,272.25,10.69,1
25.56,319.01,271.05,10.69,1
25.5,318.98,272.55,10.69,1
25.5,318.99,271.5,10.69,1
25.56,319.34,272.1,10.69,1
25.5,319.3,272.1,10.69,1
25.56,319.3,271.5,10.69,1
25.5,320.76,278.4,10.69,1
25.56,320.86,271.95,10.69,1
25.56,320.99,272.7,10.69,1
25.5,321.39,272.1,10.69,1
25.5,321.4,272.1,10.69,1
25.56,321.35,271.95,10.69,1
25.56,321.45,272.7,10.69,1
25.5,321.49,271.65,10.69,1
25.5,323.38,271.5,10.69,1
25.5,323.36,271.65,10.68,1
25.56,323.56,271.95,10.69,1
25.56,323.56,272.25,10.69,1
25.56,323.5,271.2,10.68,1
25.5,325.84,272.85,10.68,1
25.5,325.78,271.5,10.68,1
25.56,325.72,272.25,10.68,1
25.5,324.5,271.95,10.68,1
25.5,324.06,272.1,10.68,1
25.56,324.01,272.25,10.68,1
25.5,323.53,273.15,10.67,1
25.5,323.48,271.95,10.68,1
25.56,322.06,279.15,10.68,1
25.56,322.72,272.1,10.68,1
25.5,322.67,272.7,10.68,1
25.5,322.66,271.65,10.67,1
25.56,322.49,272.85,10.67,1
25.5,322.51,273.3,10.67,1
25.56,322.48,272.25,10.67,1
25.56,322.47,271.5,10.67,1
25.56,322.47,271.5,10.67,1
25.56,322.5,271.65,10.67,1
25.56,321.81,272.4,10.67,1
25.5,321.62,271.35,10.67,1
25.56,321.41,272.85,10.67,1
25.5,321.38,271.65,10.67,1
25.56,320.89,254.4,10.67,1
25.56,320.87,277.65,10.67,1
25.56,320.8,271.65,10.67,1
25.56,320.83,271.35,10.67,1
25.56,320.4,273.15,10.67,1
25.5,319.9,271.65,10.67,1
25.56,319.86,271.2,10.67,1
25.56,319.81,272.25,10.67,1
25.5,317.44,272.25,10.67,1
25.56,317.5,271.2,10.67,1
25.56,317.53,271.5,10.67,1
25.56,318.78,271.65,10.67,1
25.56,318.82,271.5,10.67,1
25.5,318.88,271.95,10.67,1
25.5,318.87,272.1,10.67,1
25.56,318.95,271.65,10.67,1
25.5,320.42,271.2,10.67,1
25.56,319.77,271.65,10.67,1
25.56,320.7,272.1,10.67,1
25.56,319.97,272.85,10.67,1
25.56,320.13,270.9,10.67,1
25.56,320.12,271.65,10.68,1
25.56,320.13,263.55,10.68,1
25.56,318.93,271.65,10.68,1
25.56,318.91,271.35,10.68,1
25.56,318.83,271.2,10.67,1
25.56,319.36,273.6,10.68,1
25.56,319.44,277.95,10.68,1
25.5,319.4,272.4,10.68,1
25.56,319.4,272.1,10.68,1
25.56,319.93,272.55,10.67,1
25.56,319.95,272.55,10.67,1
25.56,320,270.3,10.67,1
25.56,320.02,272.55,10.68,1
25.56,320.44,272.25,10.68,1
25.56,320.92,271.95,10.68,1
25.56,320.96,261.6,10.67,1
25.56,320.89,263.25,10.67,1
25.56,320.89,271.2,10.67,1
25.56,320.87,272.55,10.68,1
25.56,320.9,272.55,10.68,1
25.56,320.78,272.1,10.68,1
25.56,320.79,271.95,10.68,1
25.56,320.77,271.8,10.68,1
25.56,320.69,272.25,10.68,1
25.56,320.65,272.25,10.68,1
25.56,320.63,271.65,10.68,1
25.56,320.65,271.2,10.68,1
25.56,319.7,271.65,10.68,1
25.56,320.44,272.1,10.68,1
25.56,318.43,272.25,10.69,1
25.56,319.68,272.1,10.69,1
25.56,319.39,271.2,10.69,1
25.56,320.59,273,10.7,1
25.56,320.62,272.7,10.69,1
25.56,320.78,273.6,10.7,1
25.56,320.9,272.85,10.7,1
25.56,320.98,272.7,10.7,1
25.56,320.97,271.65,10.7,1
25.56,320.98,272.25,10.7,1
25.56,320.98,280.5,10.7,1
25.56,321,272.85,10.7,1
25.56,319.86,272.7,10.7,1
25.56,320.18,271.2,10.7,1
25.56,319.93,271.35,10.7,1
25.5,319.91,276,10.7,1
25.56,319.89,272.25,10.7,1
25.5,320.03,272.25,10.7,1
25.56,320.04,269.1,10.7,1
25.56,320.06,271.2,10.71,1
25.56,319.53,271.35,10.7,1
25.56,319.87,271.65,10.71,1
25.56,319.87,272.25,10.7,1
25.5,319.88,271.95,10.71,1
25.56,319.94,275.1,10.7,1
25.5,319.95,277.35,10.7,1
25.56,319.92,272.55,10.7,1
25.56,319.88,271.95,10.7,1
25.5,320.08,272.7,10.7,1
25.56,320.08,272.1,10.71,1
25.5,322.07,271.5,10.71,1
25.5,321.28,272.55,10.71,1
25.56,321.29,272.7,10.71,1
25.56,321.32,272.7,10.7,1
25.5,321.34,272.4,10.7,1
25.56,321.24,272.7,10.7,1
25.56,321.24,267.9,10.7,1
25.56,321.12,259.95,10.69,1
25.56,321.05,263.7,10.69,1
25.56,321.07,271.65,10.7,1
25.56,318.74,271.95,10.69,1
25.56,318.72,271.65,10.69,1
25.56,319.86,271.5,10.69,1
25.56,319.51,271.35,10.68,1
25.56,319.74,272.55,10.69,1
25.56,319.71,272.7,10.68,1
25.56,319.72,289.05,10.69,1
25.5,319.7,271.2,10.68,1
25.56,319.36,272.1,10.68,1
25.5,319.36,272.7,10.68,1
25.5,319.86,271.2,10.68,1
25.5,319.63,271.5,10.68,1
25.5,319.61,272.25,10.68,1
25.56,319.55,272.55,10.68,1
25.5,319.55,273.6,10.68,1
25.56,319.55,273.15,10.68,1
25.5,319.56,271.95,10.68,1
